2340,0.17
2350,-0.04
2360,-0.09
2370,-0.37
2380,-0.28
2390,0.01
2400,0.14
2410,0.15
2420,-0.09
2430,-0.21
2440,-0.20
2450,-0.07
2460,-0.39
2470,-0.29
2480,-0.18
2490,-0.23
2500,0.15
2510,0.25
2520,0.30
2530,0.23
2540,0.41
2550,0.34
2560,-0.08
2570,-0.01
2580,0.01
2590,0.02
2600,-0.50
2610,-0.04
2620,0.17
2630,0.22
2640,0.02
2650,0.33
2660,-0.03
2670,-0.01
2680,-0.05
2690,-0.09
2700,0.22
2710,0.47
2720,-0.07
2730,0.29
2740,0.19
2750,0.22
2760,0.26
2770,0.42
2780,0.40
2790,0.01
2800,-0.17
2810,0.34
2820,0.08
2830,0.05
2840,0.27
2850,0.43
2860,0.26
2870,0.38
2880,0.06
2890,0.45
2900,0.37
2910,0.09
2920,0.10
2930,0.15
2940,0.20
2950,0.00
2960,0.07
2970,0.15
2980,0.28
2990,-0.11
3000,-0.01
3010,-0.19
3020,-0.06
3030,-0.16
3040,-0.11
3050,-0.59
3060,-0.28
3070,-0.11
3080,0.02
3090,0.30
3100,0.15
3110,0.17
3120,0.16
3130,0.30
3140,0.23
3150,0.25
3160,-0.07
3170,-0.26
3180,-0.20
3190,0.00
3200,-0.13
3210,-0.34
3220,-0.32
3230,0.14
3240,-0.06
3250,0.08
3260,-0.14
3270,-0.18
3280,-0.19
3290,-0.24
3300,-0.08
3310,-0.07
3320,-0.01
3330,-0.06
3340,0.27
3350,0.23
3360,0.32
3370,0.27
3380,-0.27
3390,0.02
3400,0.13
3410,0.11
3420,0.32
3430,0.14
3440,0.03
3450,0.13
3460,0.15
3470,-0.10
3480,-0.11
3490,-0.14
3500,-0.31
3510,-0.08
3520,-0.22
3530,0.04
3540,-0.03
3550,0.08
3560,0.12
3570,0.09
3580,0.00
3590,0.23
3600,-0.06
3610,-0.06
3620,0.18
3630,0.13
3640,0.40
3650,0.29
3660,0.15
3670,-0.06
3680,0.36
3690,0.47
3700,0.56
3710,0.44
3720,0.37
3730,0.11
3740,0.14
3750,0.25
3760,0.19
3770,0.05
3780,0.27
3790,0.30
3800,0.58
3810,0.31
3820,0.16
3830,0.47
3840,0.20
3850,-0.04
3860,0.00
3870,-0.08
3880,0.08
3890,0.13
3900,0.36
3910,0.29
3920,0.30
3930,0.09
3940,0.24
3950,0.28
3960,0.39
3970,0.13
3980,-0.07
3990,-0.19
4000,-0.20
4010,-0.56
4020,-0.44
4030,0.00
4040,0.00
4050,0.20
4060,0.04
4070,-0.02
4080,0.31
4090,0.22
4100,0.34
4110,0.20
4120,0.28
4130,0.13
4140,0.15
4150,0.32
4160,-0.05
4170,0.19
4180,0.16
4190,0.40
4200,0.32
4210,0.35
4220,0.12
4230,-0.03
4240,0.00
4250,0.06
4260,0.47
4270,0.18
4280,0.20
4290,-0.04
4300,0.08
4310,0.07
4320,-0.02
4330,0.14
4340,0.11
4350,0.20
4360,-0.11
4370,0.01
4380,0.23
4390,0.21
4400,-0.04
4410,-0.25
4420,-0.11
4430,0.02
4440,0.08
4450,0.08
4460,0.18
4470,0.34
4480,0.21
4490,0.18
4500,-0.09
4510,0.01
4520,-0.15
4530,-0.15
4540,0.22
4550,0.09
4560,0.14
4570,0.15
4580,0.10
4590,-0.06
4600,-0.16
4610,0.01
4620,-0.14
4630,-0.35
4640,-0.19
4650,-0.36
4660,-0.54
4670,-0.16
4680,-0.10
4690,-0.03
4700,0.04
4710,-0.08
4720,0.10
4730,0.46
4740,0.21
4750,0.04
4760,-0.25
4770,-0.28
4780,-0.21
4790,-0.09
4800,-0.08
4810,-0.08
4820,0.00
4830,-0.02
4840,0.12
4850,-0.11
4860,-0.06
4870,0.26
4880,0.09
4890,0.43
4900,0.76
4910,0.33
4920,0.25
4930,0.35
4940,-0.08
4950,0.03
4960,0.16
4970,0.23
4980,0.02
4990,-0.41
5000,-0.29
5010,-0.51
5020,-0.30
5030,-0.01
5040,0.26
5050,0.14
5060,-0.29
5070,-0.13
5080,-0.06
5090,-0.16
5100,-0.20
5110,-0.30
5120,0.02
5130,0.11
5140,-0.08
5150,-0.17
5160,-0.36
5170,-0.32
5180,0.02
5190,0.05
5200,-0.05
5210,-0.20
5220,-0.47
5230,-0.32
5240,-0.07
5250,-0.18
5260,-0.19
5270,-0.15
5280,-0.14
5290,-0.04
5300,-0.12
5310,0.03
5320,0.17
5330,-0.25
5340,0.08
5350,0.07
5360,-0.17
5370,-0.29
5380,-0.20
5390,-0.16
5400,-0.20
5410,-0.08
5420,0.00
5430,-0.17
5440,-0.15
5450,-0.12
5460,-0.30
5470,-0.35
5480,-0.19
5490,-0.10
5500,-0.26
5510,-0.30
5520,-0.51
5530,-0.65
5540,-0.60
5550,-0.33
5560,-0.47
5570,-0.32
5580,-0.16
5590,-0.02
5600,-0.07
5610,0.04
5620,0.09
5630,-0.02
5640,-0.12
5650,-0.36
5660,-0.22
5670,-0.36
5680,-0.10
5690,-0.09
5700,0.01
5710,-0.21
5720,-0.14
5730,0.02
5740,0.12
5750,0.10
5760,0.03
5770,-0.25
5780,-0.13
5790,0.21
5800,0.08
5810,-0.15
5820,-0.11
5830,-0.15
5840,-0.20
5850,-0.10
5860,0.01
5870,-0.10
5880,-0.37
5890,-0.28
5900,-0.11
5910,-0.09
5920,-0.20
5930,-0.11
5940,-0.29
5950,-0.01
5960,-0.18
5970,-0.45
5980,-0.65
5990,-0.28
6000,-0.09
6010,-0.10
6020,-0.51
6030,-0.51
6040,-0.38
6050,-0.15
6060,-0.13
6070,-0.36
6080,-0.27
6090,-0.03
6100,-0.08
6110,-0.27
6120,-0.36
6130,-0.41
6140,-0.43
6150,-0.27
6160,-0.31
6170,-0.34
6180,-0.11
6190,-0.01
6200,-0.23
6210,-0.48
6220,-0.24
6230,-0.09
6240,0.21
6250,0.04
6260,0.04
6270,-0.20
6280,-0.36
6290,-0.50
6300,-0.49
6310,-0.25
6320,-0.39
6330,-0.44
6340,-0.59
6350,-0.54
6360,-0.53
6370,-0.49
6380,-0.56
6390,-0.59
6400,-0.27
6410,-0.65
6420,-0.28
6430,0.02
6440,0.13
6450,0.04
6460,-0.15
6470,-0.01
6480,-0.21
6490,0.00
6500,-0.23
6510,-0.38
6520,-0.28
6530,-0.30
6540,-0.08
6550,-0.08
6560,0.10
6570,-0.01
6580,-0.13
6590,-0.44
6600,-0.48
6610,-0.28
6620,-0.30
6630,-0.10
6640,-0.12
6650,-0.15
6660,-0.38
6670,-0.29
6680,-0.31
6690,-0.31
6700,-0.26
6710,-0.19
6720,-0.24
6730,-0.14
6740,-0.06
6750,-0.44
6760,-0.32
6770,-0.51
6780,-0.62
6790,-0.43
6800,-0.52
6810,-0.21
6820,-0.44
6830,-0.39
6840,-0.59
6850,-0.32
6860,-0.38
6870,-0.36
6880,-0.41
6890,-0.34
6900,-0.28
6910,-0.14
6920,-0.18
6930,-0.24
6940,-0.16
6950,-0.43
6960,-0.52
6970,-0.76
6980,-0.73
6990,-0.37
7000,-0.41
7010,-0.37
7020,-0.30
7030,-0.39
7040,-0.64
7050,-0.65
7060,-0.37
7070,-0.49
7080,-0.52
7090,-0.54
7100,-0.68
7110,-0.71
7120,-0.78
7130,-0.57
7140,-0.79
7150,-0.65
7160,-0.47
7170,-0.51
7180,-0.78
7190,-0.77
7200,-0.73
7210,-0.69
7220,-0.80
7230,-0.56
7240,-0.53
7250,-0.64
7260,-0.64
7270,-0.56
7280,-0.67
7290,-0.73
7300,-0.34
7310,-0.47
7320,-0.32
7330,-0.44
7340,-0.33
7350,-0.32
7360,-0.38
7370,-0.58
7380,-0.69
7390,-0.80
7400,-0.70
7410,-0.60
7420,-0.59
7430,-0.70
7440,-0.73
7450,-0.74
7460,-0.44
7470,-0.51
7480,-0.71
7490,-0.79
7500,-0.75
7510,-0.50
7520,-0.52
7530,-0.55
7540,-0.28
7550,-0.41
7560,-0.32
7570,-0.43
7580,-0.28
7590,-0.31
7600,-0.32
7610,-0.43
7620,-0.51
7630,-0.52
7640,-0.48
7650,-0.53
7660,-0.76
7670,-0.96
7680,-1.04
7690,-0.98
7700,-0.65
7710,-0.67
7720,-0.56
7730,-0.42
7740,-0.48
7750,-0.46
7760,-0.64
7770,-0.59
7780,-0.63
7790,-0.44
7800,-0.58
7810,-0.45
7820,-0.84
7830,-0.85
7840,-0.88
7850,-0.80
7860,-1.12
7870,-0.86
7880,-0.67
7890,-0.71
7900,-0.72
7910,-0.71
7920,-0.56
7930,-0.38
7940,-0.57
7950,-0.69
7960,-0.80
7970,-0.95
7980,-0.97
7990,-1.15
8000,-1.02
8010,-1.08
8020,-1.11
8030,-0.99
8040,-1.12
8050,-1.02
8060,-0.92
8070,-1.05
8080,-0.92
8090,-0.91
8100,-0.91
8110,-0.72
8120,-0.83
8130,-0.68
8140,-0.70
8150,-0.72
8160,-0.71
8170,-0.81
8180,-0.76
8190,-0.93
8200,-1.04
8210,-1.28
8220,-1.31
8230,-1.05
8240,-0.82
8250,-0.79
8260,-0.69
8270,-0.58
8280,-0.48
8290,-0.34
8300,-0.72
8310,-0.71
8320,-0.68
8330,-0.73
8340,-1.00
8350,-0.97
8360,-0.95
8370,-0.90
8380,-1.00
8390,-1.27
8400,-1.12
8410,-0.92
8420,-0.87
8430,-0.63
8440,-0.62
8450,-0.64
8460,-0.80
8470,-0.66
8480,-0.70
8490,-0.63
8500,-0.61
8510,-0.55
8520,-0.67
8530,-0.55
8540,-0.85
8550,-0.82
8560,-0.79
8570,-0.88
8580,-0.76
8590,-0.59
8600,-0.55
8610,-0.53
8620,-0.59
8630,-0.61
8640,-0.66
8650,-0.55
8660,-0.66
8670,-0.66
8680,-0.66
8690,-0.69
8700,-0.65
8710,-0.49
8720,-0.49
8730,-0.68
8740,-0.55
8750,-0.72
8760,-0.46
8770,-0.45
8780,-0.44
8790,-0.28
8800,-0.30
8810,-0.34
8820,-0.61
8830,-0.79
8840,-0.86
8850,-0.91
8860,-0.57
8870,-0.27
8880,-0.23
8890,-0.35
8900,-0.40
8910,-0.29
8920,-0.42
8930,-0.39
8940,-0.31
8950,-0.51
8960,-0.38
8970,-0.21
8980,-0.15
8990,-0.08
9000,-0.22
9010,-0.20
9020,-0.32
9030,-0.72
9040,-0.61
9050,-0.56
9060,-0.45
9070,-0.23
9080,-0.19
9090,-0.01
9100,0.15
9110,0.00
9120,-0.37
9130,-0.39
9140,-0.25
9150,-0.27
9160,-0.49
9170,-0.48
9180,-0.51
9190,-0.39
9200,-0.06
9210,-0.08
9220,0.04
9230,0.13
9240,0.15
9250,0.04
9260,-0.02
9270,0.09
9280,0.19
9290,-0.12
9300,-0.24
9310,-0.26
9320,-0.36
9330,-0.44
9340,-0.23
9350,-0.30
9360,-0.52
9370,-0.42
9380,-0.34
9390,-0.33
9400,-0.36
9410,-0.31
9420,-0.20
9430,-0.17
9440,-0.07
9450,0.03
9460,-0.11
9470,-0.13
9480,-0.08
9490,-0.07
9500,-0.40
9510,-0.53
9520,-0.48
9530,-0.26
9540,-0.08
9550,-0.09
9560,-0.10
9570,-0.28
9580,-0.42
9590,-0.21
9600,-0.30
9610,-0.12
9620,0.02
9630,0.08
9640,-0.06
9650,-0.03
9660,-0.22
9670,-0.21
9680,-0.25
9690,-0.30
9700,-0.25
9710,-0.35
9720,-0.53
9730,-0.46
9740,-0.36
9750,-0.15
9760,-0.16
9770,-0.21
9780,-0.03
9790,-0.08
9800,-0.18
9810,-0.26
9820,-0.23
9830,-0.33
9840,-0.21
9850,-0.16
9860,-0.05
9870,-0.11
9880,-0.21
9890,-0.26
9900,-0.29
9910,-0.17
9920,-0.15
9930,0.10
9940,0.21
9950,-0.07
9960,-0.21
9970,-0.22
9980,-0.26
9990,-0.30
10000,-0.32
10010,-0.30
10020,-0.19
10030,-0.24
10040,-0.25
10050,-0.13
10060,-0.39
10070,-0.37
10080,-0.30
10090,-0.31
10100,-0.24
10110,-0.34
10120,-0.56
10130,-0.44
10140,-0.14
10150,-0.15
10160,0.03
10170,0.42
10180,0.41
10190,0.42
10200,0.02
10210,-0.27
10220,-0.41
10230,-0.15
10240,0.04
10250,0.10
10260,-0.15
10270,-0.09
10280,-0.04
10290,0.00
10300,-0.07
10310,-0.27
10320,-0.10
10330,0.03
10340,0.01
10350,-0.05
10360,-0.19
10370,-0.17
10380,-0.19
10390,-0.36
10400,-0.35
10410,-0.24
10420,-0.34
10430,-0.27
10440,-0.25
10450,-0.19
10460,-0.21
10470,-0.44
10480,-0.40
10490,0.01
10500,0.13
10510,0.04
10520,-0.02
10530,0.01
10540,0.15
10550,-0.01
10560,0.09
10570,0.43
10580,0.46
10590,0.31
10600,-0.09
10610,-0.18
10620,-0.33
10630,-0.35
10640,-0.22
10650,-0.30
10660,-0.35
10670,-0.32
10680,-0.54
10690,-0.54
10700,-0.35
10710,-0.14
10720,-0.15
10730,-0.17
10740,-0.10
10750,-0.18
10760,-0.12
10770,-0.18
10780,-0.11
10790,0.00
10800,-0.16
10810,-0.20
10820,-0.16
10830,-0.11
10840,-0.30
10850,-0.36
10860,-0.39
10870,-0.24
10880,-0.19
10890,-0.19
10900,-0.21
10910,-0.30
10920,-0.36
10930,-0.26
10940,-0.19
10950,-0.08
10960,-0.10
10970,-0.27
10980,-0.28
10990,0.00
11000,0.13
11010,0.14
11020,0.00
11030,-0.21
11040,-0.54
11050,-0.67
11060,-0.64
11070,-0.57
11080,-0.48
11090,-0.25
11100,-0.24
11110,-0.17
11120,-0.08
11130,-0.17
11140,-0.13
11150,-0.07
11160,-0.14
11170,-0.21
11180,-0.12
11190,-0.20
11200,-0.20
11210,-0.12
11220,-0.11
11230,-0.11
11240,0.03
11250,-0.05
11260,-0.13
11270,-0.05
11280,0.01
11290,-0.05
11300,-0.25
11310,-0.24
11320,-0.12
11330,-0.34
11340,-0.38
11350,-0.30
11360,-0.22
11370,-0.20
11380,-0.23
11390,-0.18
11400,-0.01
11410,-0.14
11420,-0.26
11430,-0.45
11440,-0.42
11450,-0.40
11460,-0.51
11470,-0.62
11480,-0.65
11490,-0.29
11500,-0.28
11510,-0.11
11520,0.24
11530,0.55
11540,0.80
11550,0.56
11560,0.27
11570,0.03
11580,0.19
11590,0.05
11600,0.02
11610,-0.10
11620,-0.26
11630,-0.23
11640,-0.40
11650,-0.38
11660,-0.37
11670,-0.36
11680,-0.23
11690,-0.23
11700,-0.18
11710,-0.14
11720,-0.11
11730,-0.14
11740,-0.26
11750,-0.27
11760,-0.21
11770,-0.31
11780,-0.37
11790,-0.35
11800,-0.23
11810,-0.35
11820,-0.47
11830,-0.48
11840,-0.42
11850,-0.48
11860,-0.60
11870,-0.57
11880,-0.62
11890,-0.83
11900,-0.72
11910,-0.89
11920,-0.80
11930,-0.68
11940,-0.59
11950,-0.58
11960,-0.63
11970,-0.78
11980,-0.87
11990,-0.67
12000,-0.68
12010,-0.82
12020,-0.98
12030,-1.11
12040,-1.21
12050,-1.32
12060,-1.11
12070,-0.95
12080,-1.04
12090,-0.99
12100,-1.13
12110,-1.17
12120,-1.21
12130,-1.12
12140,-1.06
12150,-1.16
12160,-1.24
12170,-1.45
12180,-1.42
12190,-1.42
12200,-1.67
12210,-1.93
12220,-1.92
12230,-1.78
12240,-1.60
12250,-1.54
12260,-1.67
12270,-1.73
12280,-1.56
12290,-1.49
12300,-1.47
12310,-1.36
12320,-1.37
12330,-1.46
12340,-1.55
12350,-1.50
12360,-1.35
12370,-1.41
12380,-1.49
12390,-1.83
12400,-1.95
12410,-2.13
12420,-2.23
12430,-2.24
12440,-2.15
12450,-2.26
12460,-1.97
12470,-1.85
12480,-1.88
12490,-1.94
12500,-2.05
12510,-2.14
12520,-2.12
12530,-2.08
12540,-2.24
12550,-2.28
12560,-2.32
12570,-2.21
12580,-2.27
12590,-2.29
12600,-2.28
12610,-2.45
12620,-2.58
12630,-2.55
12640,-2.58
12650,-2.61
12660,-2.82
12670,-3.00
12680,-2.68
12690,-2.71
12700,-2.60
12710,-2.60
12720,-2.58
12730,-2.52
12740,-2.57
12750,-2.64
12760,-2.64
12770,-2.68
12780,-2.63
12790,-2.54
12800,-2.55
12810,-2.47
12820,-2.38
12830,-2.61
12840,-2.76
12850,-2.88
12860,-2.82
12870,-2.79
12880,-2.79
12890,-2.60
12900,-2.40
12910,-2.40
12920,-2.42
12930,-2.45
12940,-2.41
12950,-2.76
12960,-2.75
12970,-2.75
12980,-2.86
12990,-2.74
13000,-2.66
13010,-2.69
13020,-2.70
13030,-2.83
13040,-2.90
13050,-2.81
13060,-2.65
13070,-2.68
13080,-2.58
13090,-2.57
13100,-2.71
13110,-2.48
13120,-2.55
13130,-2.68
13140,-2.84
13150,-2.91
13160,-2.94
13170,-2.76
13180,-2.77
13190,-2.53
13200,-2.31
13210,-2.27
13220,-2.46
13230,-2.44
13240,-2.35
13250,-2.39
13260,-2.45
13270,-2.57
13280,-2.45
13290,-2.52
13300,-2.43
13310,-2.61
13320,-2.74
13330,-2.42
13340,-2.30
13350,-2.30
13360,-2.24
13370,-2.23
13380,-2.23
13390,-2.23
13400,-2.54
13410,-2.55
13420,-2.59
13430,-2.53
13440,-2.43
13450,-2.44
13460,-2.54
13470,-2.59
13480,-2.57
13490,-2.57
13500,-2.60
13510,-2.69
13520,-2.63
13530,-2.66
13540,-2.65
13550,-2.43
13560,-2.23
13570,-2.20
13580,-2.22
13590,-2.32
13600,-2.40
13610,-2.32
13620,-2.36
13630,-2.37
13640,-2.53
13650,-2.44
13660,-2.40
13670,-2.55
13680,-2.56
13690,-2.60
13700,-2.57
13710,-2.50
13720,-2.51
13730,-2.50
13740,-2.65
13750,-2.64
13760,-2.61
13770,-2.62
13780,-2.56
13790,-2.45
13800,-2.25
13810,-2.25
13820,-2.22
13830,-2.40
13840,-2.56
13850,-2.55
13860,-2.61
13870,-2.67
13880,-2.73
13890,-2.67
13900,-2.65
13910,-2.67
13920,-2.60
13930,-2.50
13940,-2.35
13950,-2.16
13960,-2.17
13970,-2.31
13980,-2.35
13990,-2.07
14000,-2.21
14010,-2.16
14020,-2.11
14030,-2.14
14040,-2.22
14050,-2.18
14060,-2.14
14070,-2.12
14080,-2.17
14090,-2.14
14100,-2.23
14110,-2.03
14120,-2.07
14130,-2.08
14140,-1.96
14150,-1.90
14160,-1.79
14170,-2.06
14180,-2.08
14190,-1.97
14200,-1.96
14210,-2.00
14220,-1.99
14230,-1.88
14240,-1.72
14250,-1.71
14260,-1.63
14270,-1.52
14280,-1.51
14290,-1.56
14300,-1.50
14310,-1.44
14320,-1.48
14330,-1.32
14340,-1.45
14350,-1.49
14360,-1.66
14370,-1.69
14380,-1.61
14390,-1.71
14400,-1.80
14410,-1.73
14420,-1.71
14430,-1.59
14440,-1.42
14450,-1.55
14460,-1.57
14470,-1.49
14480,-1.42
14490,-1.57
14500,-1.68
14510,-1.81
14520,-1.78
14530,-1.82
14540,-1.81
14550,-1.75
14560,-1.96
14570,-2.04
14580,-1.99
14590,-1.98
14600,-1.95
14610,-2.08
14620,-1.98
14630,-1.90
14640,-2.07
14650,-2.19
14660,-2.13
14670,-2.18
14680,-2.13
14690,-1.92
14700,-2.17
14710,-2.43
14720,-2.49
14730,-2.58
14740,-2.64
14750,-2.65
14760,-2.67
14770,-2.62
14780,-2.54
14790,-2.50
14800,-2.38
14810,-2.21
14820,-2.22
14830,-2.28
14840,-2.13
14850,-2.09
14860,-2.18
14870,-2.38
14880,-2.66
14890,-2.62
14900,-2.36
14910,-2.31
14920,-2.21
14930,-2.26
14940,-2.30
14950,-2.25
14960,-2.24
14970,-2.32
14980,-2.45
14990,-2.59
15000,-2.36
15010,-2.18
15020,-2.14
15030,-2.25
15040,-2.19
15050,-2.26
15060,-2.45
15070,-2.51
15080,-2.53
15090,-2.52
15100,-2.38
15110,-2.39
15120,-2.39
15130,-2.43
15140,-2.47
15150,-2.49
15160,-2.55
15170,-2.64
15180,-2.64
15190,-2.65
15200,-2.58
15210,-2.59
15220,-2.63
15230,-2.46
15240,-2.48
15250,-2.57
15260,-2.53
15270,-2.47
15280,-2.48
15290,-2.75
15300,-2.66
15310,-2.62
15320,-2.57
15330,-2.59
15340,-2.67
15350,-2.75
15360,-2.79
15370,-2.76
15380,-2.83
15390,-2.82
15400,-2.80
15410,-2.73
15420,-2.81
15430,-2.80
15440,-2.88
15450,-2.94
15460,-2.99
15470,-3.19
15480,-3.14
15490,-3.08
15500,-2.92
15510,-2.89
15520,-2.77
15530,-2.72
15540,-2.73
15550,-2.70
15560,-2.74
15570,-2.80
15580,-2.78
15590,-2.80
15600,-2.86
15610,-2.94
15620,-2.95
15630,-2.86
15640,-2.78
15650,-2.87
15660,-2.98
15670,-2.97
15680,-2.82
15690,-2.78
15700,-2.87
15710,-3.01
15720,-3.13
15730,-3.11
15740,-3.09
15750,-3.07
15760,-2.98
15770,-2.97
15780,-2.92
15790,-2.87
15800,-2.81
15810,-2.75
15820,-2.74
15830,-2.68
15840,-2.61
15850,-2.76
15860,-2.93
15870,-2.90
15880,-2.82
15890,-2.91
15900,-2.95
15910,-2.79
15920,-2.79
15930,-2.85
15940,-2.77
15950,-2.68
15960,-2.73
15970,-2.82
15980,-2.82
15990,-2.87
16000,-3.00
16010,-3.10
16020,-3.26
16030,-3.32
16040,-3.30
16050,-3.29
16060,-3.38
16070,-3.33
16080,-3.23
16090,-3.25
16100,-3.21
16110,-3.23
16120,-3.36
16130,-3.47
16140,-3.49
16150,-3.45
16160,-3.47
16170,-3.59
16180,-3.70
16190,-3.68
16200,-3.59
16210,-3.46
16220,-3.47
16230,-3.61
16240,-3.71
16250,-3.71
16260,-3.75
16270,-3.81
16280,-3.78
16290,-3.73
16300,-3.71
16310,-3.70
16320,-3.65
16330,-3.56
16340,-3.45
16350,-3.41
16360,-3.43
16370,-3.49
16380,-3.60
16390,-3.69
16400,-3.71
16410,-3.75
16420,-3.78
16430,-3.70
16440,-3.61
16450,-3.58
16460,-3.64
16470,-3.75
16480,-3.74
16490,-3.68
16500,-3.55
16510,-3.46
16520,-3.45
16530,-3.44
16540,-3.46
16550,-3.53
16560,-3.67
16570,-3.82
16580,-3.92
16590,-3.88
16600,-3.75
16610,-3.68
16620,-3.66
16630,-3.69
16640,-3.75
16650,-3.72
16660,-3.77
16670,-3.87
16680,-3.95
16690,-4.02
16700,-4.02
16710,-4.00
16720,-3.98
16730,-4.07
16740,-4.16
16750,-4.21
16760,-4.18
16770,-4.16
16780,-4.15
16790,-4.16
16800,-4.19
16810,-4.21
16820,-4.14
16830,-4.13
16840,-4.16
16850,-4.25
16860,-4.36
16870,-4.30
16880,-4.27
16890,-4.38
16900,-4.43
16910,-4.39
16920,-4.29
16930,-4.24
16940,-4.24
16950,-4.34
16960,-4.48
16970,-4.55
16980,-4.58
16990,-4.53
17000,-4.53
17010,-4.54
17020,-4.62
17030,-4.69
17040,-4.76
17050,-4.73
17060,-4.68
17070,-4.62
17080,-4.59
17090,-4.63
17100,-4.69
17110,-4.69
17120,-4.71
17130,-4.71
17140,-4.73
17150,-4.73
17160,-4.68
17170,-4.62
17180,-4.57
17190,-4.56
17200,-4.53
17210,-4.46
17220,-4.41
17230,-4.38
17240,-4.41
17250,-4.44
17260,-4.44
17270,-4.41
17280,-4.36
17290,-4.33
17300,-4.33
17310,-4.33
17320,-4.32
17330,-4.35
17340,-4.39
17350,-4.46
17360,-4.52
17370,-4.55
17380,-4.61
17390,-4.68
17400,-4.76
17410,-4.80
17420,-4.78
17430,-4.80
17440,-4.90
17450,-5.02
17460,-5.05
17470,-4.99
17480,-4.88
17490,-4.81
17500,-4.82
17510,-4.85
17520,-4.85
17530,-4.80
17540,-4.78
17550,-4.78
17560,-4.81
17570,-4.88
17580,-5.00
17590,-5.11
17600,-5.19
17610,-5.21
17620,-5.25
17630,-5.31
17640,-5.37
17650,-5.46
17660,-5.55
17670,-5.61
17680,-5.59
17690,-5.53
17700,-5.48
17710,-5.50
17720,-5.52
17730,-5.52
17740,-5.53
17750,-5.55
17760,-5.56
17770,-5.55
17780,-5.53
17790,-5.51
17800,-5.53
17810,-5.50
17820,-5.44
17830,-5.37
17840,-5.37
17850,-5.39
17860,-5.43
17870,-5.43
17880,-5.42
17890,-5.43
17900,-5.44
17910,-5.46
17920,-5.47
17930,-5.44
17940,-5.38
17950,-5.36
17960,-5.36
17970,-5.42
17980,-5.44
17990,-5.50
18000,-5.56
18010,-5.59
18020,-5.60
